# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
1806 7.524999999999998e-09 4.385028848396237e-16 1.124366371383651e-02 2.810915928459127e-02 5.242944335593683e-02 1.124366371383651e-16
1807 7.529166666666664e-09 4.385028848460212e-16 1.124366371400054e-02 2.810915928500136e-02 5.242944335686201e-02 1.124366371400054e-16
1808 7.533333333333331e-09 4.385028848523663e-16 1.124366371416324e-02 2.810915928540810e-02 5.242944335778720e-02 1.124366371416324e-16
1809 7.537499999999997e-09 4.385028848586436e-16 1.124366371432420e-02 2.810915928581049e-02 5.242944335869018e-02 1.124366371432420e-16
1810 7.541666666666665e-09 4.385028848648642e-16 1.124366371448370e-02 2.810915928620925e-02 5.242944335959687e-02 1.124366371448370e-16
1811 7.545833333333331e-09 4.385028848709957e-16 1.124366371464092e-02 2.810915928660229e-02 5.242944336049985e-02 1.124366371464092e-16
1812 7.549999999999998e-09 4.385028848770673e-16 1.124366371479660e-02 2.810915928699150e-02 5.242944336138432e-02 1.124366371479660e-16
1813 7.554166666666664e-09 4.385028848830740e-16 1.124366371495062e-02 2.810915928737654e-02 5.242944336225770e-02 1.124366371495061e-16
1814 7.558333333333330e-09 4.385028848890065e-16 1.124366371510273e-02 2.810915928775683e-02 5.242944336312366e-02 1.124366371510273e-16
1815 7.562499999999997e-09 4.385028848948730e-16 1.124366371525316e-02 2.810915928813289e-02 5.242944336397854e-02 1.124366371525316e-16
1816 7.566666666666663e-09 4.385028849006625e-16 1.124366371540160e-02 2.810915928850401e-02 5.242944336481119e-02 1.124366371540160e-16
1817 7.570833333333331e-09 4.385028849063841e-16 1.124366371554831e-02 2.810915928887078e-02 5.242944336564016e-02 1.124366371554831e-16
1818 7.574999999999997e-09 4.385028849120578e-16 1.124366371569379e-02 2.810915928923448e-02 5.242944336646545e-02 1.124366371569379e-16
1819 7.579166666666664e-09 4.385028849176603e-16 1.124366371583744e-02 2.810915928959361e-02 5.242944336727220e-02 1.124366371583744e-16
1820 7.583333333333330e-09 4.385028849232214e-16 1.124366371598004e-02 2.810915928995010e-02 5.242944336807157e-02 1.124366371598004e-16
1821 7.587499999999998e-09 4.385028849287048e-16 1.124366371612064e-02 2.810915929030159e-02 5.242944336886722e-02 1.124366371612064e-16
1822 7.591666666666664e-09 4.385028849341202e-16 1.124366371625949e-02 2.810915929064873e-02 5.242944336965178e-02 1.124366371625949e-16
1823 7.595833333333331e-09 4.385028849394727e-16 1.124366371639674e-02 2.810915929099184e-02 5.242944337044374e-02 1.124366371639674e-16
1824 7.599999999999997e-09 4.385028849447746e-16 1.124366371653268e-02 2.810915929133171e-02 5.242944337122088e-02 1.124366371653268e-16
1825 7.604166666666664e-09 4.385028849500226e-16 1.124366371666725e-02 2.810915929166812e-02 5.242944337199065e-02 1.124366371666725e-16
1826 7.608333333333330e-09 4.385028849552110e-16 1.124366371680028e-02 2.810915929200071e-02 5.242944337273079e-02 1.124366371680028e-16
1827 7.612499999999998e-09 4.385028849603241e-16 1.124366371693139e-02 2.810915929232848e-02 5.242944337348204e-02 1.124366371693139e-16
1828 7.616666666666664e-09 4.385028849653917e-16 1.124366371706133e-02 2.810915929265332e-02 5.242944337421109e-02 1.124366371706133e-16
1829 7.620833333333331e-09 4.385028849704036e-16 1.124366371718984e-02 2.810915929297459e-02 5.242944337493274e-02 1.124366371718984e-16
1830 7.624999999999997e-09 4.385028849753401e-16 1.124366371731641e-02 2.810915929329103e-02 5.242944337564700e-02 1.124366371731641e-16
1831 7.629166666666665e-09 4.385028849802292e-16 1.124366371744177e-02 2.810915929360444e-02 5.242944337636122e-02 1.124366371744178e-16
1832 7.633333333333331e-09 4.385028849850581e-16 1.124366371756559e-02 2.810915929391399e-02 5.242944337706807e-02 1.124366371756559e-16
1833 7.637499999999998e-09 4.385028849898424e-16 1.124366371768827e-02 2.810915929422067e-02 5.242944337777121e-02 1.124366371768827e-16
1834 7.641666666666664e-09 4.385028849945653e-16 1.124366371780937e-02 2.810915929452342e-02 5.242944337844106e-02 1.124366371780937e-16
1835 7.645833333333330e-09 4.385028849992378e-16 1.124366371792918e-02 2.810915929482294e-02 5.242944337912569e-02 1.124366371792918e-16
1836 7.649999999999997e-09 4.385028850038458e-16 1.124366371804733e-02 2.810915929511833e-02 5.242944337980662e-02 1.124366371804733e-16
1837 7.654166666666663e-09 4.385028850084127e-16 1.124366371816443e-02 2.810915929541108e-02 5.242944338046536e-02 1.124366371816443e-16
1838 7.658333333333331e-09 4.385028850129287e-16 1.124366371828022e-02 2.810915929570056e-02 5.242944338113519e-02 1.124366371828023e-16
1839 7.662499999999997e-09 4.385028850173789e-16 1.124366371839433e-02 2.810915929598583e-02 5.242944338177542e-02 1.124366371839433e-16
1840 7.666666666666664e-09 4.385028850217869e-16 1.124366371850736e-02 2.810915929626839e-02 5.242944338241564e-02 1.124366371850736e-16
1841 7.670833333333330e-09 4.385028850261550e-16 1.124366371861936e-02 2.810915929654840e-02 5.242944338305218e-02 1.124366371861936e-16
1842 7.674999999999998e-09 4.385028850304753e-16 1.124366371873014e-02 2.810915929682534e-02 5.242944338368499e-02 1.124366371873014e-16
1843 7.679166666666663e-09 4.385028850347493e-16 1.124366371883972e-02 2.810915929709932e-02 5.242944338430672e-02 1.124366371883973e-16
1844 7.683333333333331e-09 4.385028850389643e-16 1.124366371894780e-02 2.810915929736951e-02 5.242944338491364e-02 1.124366371894780e-16
1845 7.687499999999997e-09 4.385028850431625e-16 1.124366371905545e-02 2.810915929763863e-02 5.242944338553167e-02 1.124366371905545e-16
1846 7.691666666666664e-09 4.385028850473070e-16 1.124366371916172e-02 2.810915929790430e-02 5.242944338614230e-02 1.124366371916172e-16
1847 7.695833333333330e-09 4.385028850513963e-16 1.124366371926657e-02 2.810915929816643e-02 5.242944338674182e-02 1.124366371926657e-16
1848 7.699999999999998e-09 4.385028850554436e-16 1.124366371937035e-02 2.810915929842588e-02 5.242944338731172e-02 1.124366371937035e-16
1849 7.704166666666664e-09 4.385028850594399e-16 1.124366371947282e-02 2.810915929868205e-02 5.242944338790385e-02 1.124366371947282e-16
1850 7.708333333333331e-09 4.385028850633912e-16 1.124366371957414e-02 2.810915929893534e-02 5.242944338847377e-02 1.124366371957414e-16
1851 7.712499999999997e-09 4.385028850672997e-16 1.124366371967435e-02 2.810915929918588e-02 5.242944338904367e-02 1.124366371967435e-16
1852 7.716666666666665e-09 4.385028850711516e-16 1.124366371977312e-02 2.810915929943280e-02 5.242944338959878e-02 1.124366371977312e-16
1853 7.720833333333331e-09 4.385028850749643e-16 1.124366371987088e-02 2.810915929967720e-02 5.242944339015391e-02 1.124366371987088e-16
1854 7.724999999999998e-09 4.385028850787428e-16 1.124366371996777e-02 2.810915929991941e-02 5.242944339071271e-02 1.124366371996776e-16
1855 7.729166666666664e-09 4.385028850824768e-16 1.124366372006351e-02 2.810915930015877e-02 5.242944339124562e-02 1.124366372006351e-16
1856 7.733333333333330e-09 4.385028850861752e-16 1.124366372015834e-02 2.810915930039585e-02 5.242944339177853e-02 1.124366372015834e-16
1857 7.737499999999997e-09 4.385028850898180e-16 1.124366372025174e-02 2.810915930062936e-02 5.242944339230773e-02 1.124366372025174e-16
1858 7.741666666666663e-09 4.385028850934310e-16 1.124366372034439e-02 2.810915930086097e-02 5.242944339283323e-02 1.124366372034439e-16
1859 7.745833333333331e-09 4.385028850969876e-16 1.124366372043558e-02 2.810915930108895e-02 5.242944339335506e-02 1.124366372043558e-16
1860 7.749999999999997e-09 4.385028851005171e-16 1.124366372052608e-02 2.810915930131520e-02 5.242944339388055e-02 1.124366372052608e-16
1861 7.754166666666664e-09 4.385028851039888e-16 1.124366372061510e-02 2.810915930153774e-02 5.242944339439495e-02 1.124366372061510e-16
1862 7.758333333333330e-09 4.385028851074414e-16 1.124366372070363e-02 2.810915930175907e-02 5.242944339489825e-02 1.124366372070363e-16
1863 7.762499999999998e-09 4.385028851108606e-16 1.124366372079130e-02 2.810915930197825e-02 5.242944339538675e-02 1.124366372079130e-16
1864 7.766666666666663e-09 4.385028851142279e-16 1.124366372087764e-02 2.810915930219410e-02 5.242944339588635e-02 1.124366372087764e-16
1865 7.770833333333331e-09 4.385028851175645e-16 1.124366372096319e-02 2.810915930240799e-02 5.242944339636004e-02 1.124366372096319e-16
1866 7.774999999999997e-09 4.385028851208530e-16 1.124366372104751e-02 2.810915930261879e-02 5.242944339684114e-02 1.124366372104751e-16
1867 7.779166666666664e-09 4.385028851241037e-16 1.124366372113087e-02 2.810915930282717e-02 5.242944339730374e-02 1.124366372113087e-16
1868 7.783333333333330e-09 4.385028851273284e-16 1.124366372121355e-02 2.810915930303388e-02 5.242944339776633e-02 1.124366372121355e-16
1869 7.787499999999998e-09 4.385028851304990e-16 1.124366372129485e-02 2.810915930323712e-02 5.242944339824002e-02 1.124366372129485e-16
1870 7.791666666666664e-09 4.385028851336368e-16 1.124366372137530e-02 2.810915930343826e-02 5.242944339869892e-02 1.124366372137530e-16
1871 7.795833333333331e-09 4.385028851367711e-16 1.124366372145567e-02 2.810915930363918e-02 5.242944339914301e-02 1.124366372145567e-16
1872 7.799999999999997e-09 4.385028851398528e-16 1.124366372153469e-02 2.810915930383672e-02 5.242944339958710e-02 1.124366372153469e-16
1873 7.804166666666665e-09 4.385028851428996e-16 1.124366372161281e-02 2.810915930403203e-02 5.242944340002748e-02 1.124366372161281e-16
1874 7.808333333333330e-09 4.385028851459161e-16 1.124366372169016e-02 2.810915930422539e-02 5.242944340046787e-02 1.124366372169016e-16
1875 7.812499999999998e-09 4.385028851488856e-16 1.124366372176630e-02 2.810915930441574e-02 5.242944340090086e-02 1.124366372176630e-16
1876 7.816666666666664e-09 4.385028851518284e-16 1.124366372184175e-02 2.810915930460439e-02 5.242944340134125e-02 1.124366372184176e-16
1877 7.820833333333331e-09 4.385028851547333e-16 1.124366372191624e-02 2.810915930479060e-02 5.242944340177423e-02 1.124366372191624e-16
1878 7.824999999999997e-09 4.385028851576126e-16 1.124366372199007e-02 2.810915930497517e-02 5.242944340219242e-02 1.124366372199007e-16
1879 7.829166666666663e-09 4.385028851604474e-16 1.124366372206275e-02 2.810915930515689e-02 5.242944340259950e-02 1.124366372206275e-16
1880 7.833333333333331e-09 4.385028851632791e-16 1.124366372213536e-02 2.810915930533841e-02 5.242944340301028e-02 1.124366372213536e-16
1881 7.837499999999997e-09 4.385028851660539e-16 1.124366372220651e-02 2.810915930551628e-02 5.242944340342477e-02 1.124366372220651e-16
1882 7.841666666666664e-09 4.385028851687924e-16 1.124366372227673e-02 2.810915930569182e-02 5.242944340380964e-02 1.124366372227673e-16
1883 7.845833333333330e-09 4.385028851715265e-16 1.124366372234683e-02 2.810915930586709e-02 5.242944340421673e-02 1.124366372234684e-16
1884 7.849999999999998e-09 4.385028851742146e-16 1.124366372241576e-02 2.810915930603940e-02 5.242944340459790e-02 1.124366372241576e-16
1885 7.854166666666663e-09 4.385028851768851e-16 1.124366372248423e-02 2.810915930621059e-02 5.242944340497908e-02 1.124366372248423e-16
1886 7.858333333333331e-09 4.385028851795314e-16 1.124366372255209e-02 2.810915930638022e-02 5.242944340537135e-02 1.124366372255209e-16
1887 7.862499999999997e-09 4.385028851821005e-16 1.124366372261796e-02 2.810915930654491e-02 5.242944340573773e-02 1.124366372261796e-16
1888 7.866666666666664e-09 4.385028851846799e-16 1.124366372268410e-02 2.810915930671025e-02 5.242944340611151e-02 1.124366372268410e-16
1889 7.870833333333330e-09 4.385028851872264e-16 1.124366372274940e-02 2.810915930687349e-02 5.242944340648897e-02 1.124366372274940e-16
1890 7.874999999999998e-09 4.385028851897383e-16 1.124366372281380e-02 2.810915930703451e-02 5.242944340685535e-02 1.124366372281380e-16
1891 7.879166666666664e-09 4.385028851922283e-16 1.124366372287765e-02 2.810915930719413e-02 5.242944340722173e-02 1.124366372287765e-16
1892 7.883333333333331e-09 4.385028851946882e-16 1.124366372294072e-02 2.810915930735181e-02 5.242944340757701e-02 1.124366372294072e-16
1893 7.887499999999997e-09 4.385028851971214e-16 1.124366372300311e-02 2.810915930750778e-02 5.242944340792858e-02 1.124366372300311e-16
1894 7.891666666666665e-09 4.385028851995252e-16 1.124366372306475e-02 2.810915930766187e-02 5.242944340828383e-02 1.124366372306475e-16
1895 7.895833333333330e-09 4.385028852019013e-16 1.124366372312567e-02 2.810915930781419e-02 5.242944340863540e-02 1.124366372312568e-16
1896 7.899999999999998e-09 4.385028852042579e-16 1.124366372318610e-02 2.810915930796526e-02 5.242944340898328e-02 1.124366372318610e-16
1897 7.904166666666664e-09 4.385028852065672e-16 1.124366372324531e-02 2.810915930811329e-02 5.242944340932745e-02 1.124366372324531e-16
1898 7.908333333333331e-09 4.385028852088653e-16 1.124366372330424e-02 2.810915930826060e-02 5.242944340966422e-02 1.124366372330424e-16
1899 7.912499999999997e-09 4.385028852111358e-16 1.124366372336246e-02 2.810915930840615e-02 5.242944340999729e-02 1.124366372336246e-16
1900 7.916666666666663e-09 4.385028852133820e-16 1.124366372342005e-02 2.810915930855013e-02 5.242944341031185e-02 1.124366372342005e-16
1901 7.920833333333331e-09 4.385028852156233e-16 1.124366372347752e-02 2.810915930869380e-02 5.242944341064491e-02 1.124366372347752e-16
1902 7.924999999999997e-09 4.385028852177986e-16 1.124366372353330e-02 2.810915930883325e-02 5.242944341095208e-02 1.124366372353330e-16
1903 7.929166666666664e-09 4.385028852199807e-16 1.124366372358925e-02 2.810915930897313e-02 5.242944341127034e-02 1.124366372358925e-16
1904 7.933333333333330e-09 4.385028852221233e-16 1.124366372364419e-02 2.810915930911047e-02 5.242944341158861e-02 1.124366372364419e-16
1905 7.937499999999997e-09 4.385028852242449e-16 1.124366372369859e-02 2.810915930924647e-02 5.242944341188466e-02 1.124366372369859e-16
1906 7.941666666666663e-09 4.385028852263427e-16 1.124366372375238e-02 2.810915930938095e-02 5.242944341219183e-02 1.124366372375238e-16
1907 7.945833333333331e-09 4.385028852284182e-16 1.124366372380560e-02 2.810915930951399e-02 5.242944341250270e-02 1.124366372380560e-16
1908 7.949999999999997e-09 4.385028852304522e-16 1.124366372385775e-02 2.810915930964437e-02 5.242944341278764e-02 1.124366372385775e-16
1909 7.954166666666664e-09 4.385028852324905e-16 1.124366372391001e-02 2.810915930977504e-02 5.242944341308741e-02 1.124366372391002e-16
1910 7.958333333333330e-09 4.385028852344972e-16 1.124366372396147e-02 2.810915930990367e-02 5.242944341337606e-02 1.124366372396147e-16
1911 7.962499999999998e-09 4.385028852364707e-16 1.124366372401207e-02 2.810915931003018e-02 5.242944341366472e-02 1.124366372401207e-16
1912 7.966666666666664e-09 4.385028852384473e-16 1.124366372406275e-02 2.810915931015688e-02 5.242944341395338e-02 1.124366372406275e-16
1913 7.970833333333331e-09 4.385028852403835e-16 1.124366372411240e-02 2.810915931028100e-02 5.242944341424574e-02 1.124366372411240e-16
1914 7.974999999999997e-09 4.385028852422973e-16 1.124366372416147e-02 2.810915931040368e-02 5.242944341451219e-02 1.124366372416147e-16
1915 7.979166666666664e-09 4.385028852441796e-16 1.124366372420973e-02 2.810915931052433e-02 5.242944341478604e-02 1.124366372420973e-16
1916 7.983333333333330e-09 4.385028852460704e-16 1.124366372425822e-02 2.810915931064554e-02 5.242944341504880e-02 1.124366372425822e-16
1917 7.987499999999998e-09 4.385028852479243e-16 1.124366372430575e-02 2.810915931076438e-02 5.242944341531525e-02 1.124366372430575e-16
1918 7.991666666666664e-09 4.385028852497455e-16 1.124366372435245e-02 2.810915931088112e-02 5.242944341557431e-02 1.124366372435245e-16
1919 7.995833333333331e-09 4.385028852515712e-16 1.124366372439926e-02 2.810915931099816e-02 5.242944341584076e-02 1.124366372439926e-16
1920 7.999999999999997e-09 4.385028852533459e-16 1.124366372444477e-02 2.810915931111192e-02 5.242944341610351e-02 1.124366372444477e-16
1921 8.004166666666663e-09 4.385028852551224e-16 1.124366372449032e-02 2.810915931122580e-02 5.242944341636256e-02 1.124366372449032e-16
1922 8.008333333333331e-09 4.385028852568790e-16 1.124366372453536e-02 2.810915931133840e-02 5.242944341662902e-02 1.124366372453536e-16
1923 8.012499999999996e-09 4.385028852586248e-16 1.124366372458012e-02 2.810915931145031e-02 5.242944341688807e-02 1.124366372458012e-16
1924 8.016666666666664e-09 4.385028852603304e-16 1.124366372462386e-02 2.810915931155964e-02 5.242944341715453e-02 1.124366372462386e-16
1925 8.020833333333330e-09 4.385028852620223e-16 1.124366372466724e-02 2.810915931166810e-02 5.242944341739508e-02 1.124366372466724e-16
1926 8.024999999999997e-09 4.385028852636815e-16 1.124366372470978e-02 2.810915931177446e-02 5.242944341764302e-02 1.124366372470978e-16
1927 8.029166666666663e-09 4.385028852653480e-16 1.124366372475251e-02 2.810915931188128e-02 5.242944341787987e-02 1.124366372475251e-16
1928 8.033333333333331e-09 4.385028852669721e-16 1.124366372479416e-02 2.810915931198539e-02 5.242944341810561e-02 1.124366372479416e-16
1929 8.037499999999997e-09 4.385028852685899e-16 1.124366372483564e-02 2.810915931208910e-02 5.242944341833135e-02 1.124366372483564e-16
1930 8.041666666666664e-09 4.385028852701865e-16 1.124366372487658e-02 2.810915931219144e-02 5.242944341856450e-02 1.124366372487658e-16
1931 8.045833333333330e-09 4.385028852717588e-16 1.124366372491689e-02 2.810915931229223e-02 5.242944341878285e-02 1.124366372491689e-16
1932 8.049999999999998e-09 4.385028852733294e-16 1.124366372495716e-02 2.810915931239292e-02 5.242944341901601e-02 1.124366372495717e-16
1933 8.054166666666664e-09 4.385028852748673e-16 1.124366372499660e-02 2.810915931249150e-02 5.242944341923434e-02 1.124366372499660e-16
1934 8.058333333333331e-09 4.385028852764028e-16 1.124366372503597e-02 2.810915931258993e-02 5.242944341945269e-02 1.124366372503597e-16
1935 8.062499999999997e-09 4.385028852779162e-16 1.124366372507478e-02 2.810915931268694e-02 5.242944341966733e-02 1.124366372507478e-16
1936 8.066666666666664e-09 4.385028852794250e-16 1.124366372511346e-02 2.810915931278366e-02 5.242944341989307e-02 1.124366372511346e-16
1937 8.070833333333330e-09 4.385028852808992e-16 1.124366372515126e-02 2.810915931287816e-02 5.242944342010031e-02 1.124366372515126e-16
1938 8.074999999999998e-09 4.385028852823661e-16 1.124366372518887e-02 2.810915931297219e-02 5.242944342031496e-02 1.124366372518887e-16
1939 8.079166666666664e-09 4.385028852837969e-16 1.124366372522556e-02 2.810915931306391e-02 5.242944342052960e-02 1.124366372522556e-16
1940 8.083333333333331e-09 4.385028852852151e-16 1.124366372526193e-02 2.810915931315482e-02 5.242944342074055e-02 1.124366372526193e-16
1941 8.087499999999997e-09 4.385028852866228e-16 1.124366372529802e-02 2.810915931324506e-02 5.242944342095148e-02 1.124366372529802e-16
1942 8.091666666666663e-09 4.385028852880232e-16 1.124366372533393e-02 2.810915931333482e-02 5.242944342114763e-02 1.124366372533393e-16
1943 8.095833333333331e-09 4.385028852894084e-16 1.124366372536945e-02 2.810915931342362e-02 5.242944342135487e-02 1.124366372536945e-16
1944 8.099999999999996e-09 4.385028852907895e-16 1.124366372540486e-02 2.810915931351215e-02 5.242944342155471e-02 1.124366372540486e-16
1945 8.104166666666664e-09 4.385028852921448e-16 1.124366372543961e-02 2.810915931359903e-02 5.242944342175084e-02 1.124366372543961e-16
1946 8.108333333333330e-09 4.385028852934713e-16 1.124366372547362e-02 2.810915931368406e-02 5.242944342193959e-02 1.124366372547363e-16
1947 8.112499999999997e-09 4.385028852947943e-16 1.124366372550755e-02 2.810915931376887e-02 5.242944342212462e-02 1.124366372550755e-16
1948 8.116666666666663e-09 4.385028852960937e-16 1.124366372554086e-02 2.810915931385216e-02 5.242944342231706e-02 1.124366372554086e-16
1949 8.120833333333331e-09 4.385028852973851e-16 1.124366372557398e-02 2.810915931393495e-02 5.242944342249099e-02 1.124366372557398e-16
1950 8.124999999999997e-09 4.385028852986694e-16 1.124366372560691e-02 2.810915931401728e-02 5.242944342267972e-02 1.124366372560691e-16
1951 8.129166666666664e-09 4.385028852999505e-16 1.124366372563976e-02 2.810915931409939e-02 5.242944342287217e-02 1.124366372563976e-16
1952 8.133333333333330e-09 4.385028853011957e-16 1.124366372567169e-02 2.810915931417922e-02 5.242944342304981e-02 1.124366372567168e-16
1953 8.137499999999998e-09 4.385028853024265e-16 1.124366372570324e-02 2.810915931425811e-02 5.242944342322374e-02 1.124366372570324e-16
1954 8.141666666666663e-09 4.385028853036408e-16 1.124366372573438e-02 2.810915931433595e-02 5.242944342340877e-02 1.124366372573438e-16
1955 8.145833333333331e-09 4.385028853048566e-16 1.124366372576555e-02 2.810915931441389e-02 5.242944342358642e-02 1.124366372576555e-16
1956 8.149999999999997e-09 4.385028853060452e-16 1.124366372579603e-02 2.810915931449008e-02 5.242944342376406e-02 1.124366372579603e-16
1957 8.154166666666664e-09 4.385028853072343e-16 1.124366372582652e-02 2.810915931456630e-02 5.242944342394167e-02 1.124366372582652e-16
1958 8.158333333333330e-09 4.385028853083993e-16 1.124366372585639e-02 2.810915931464098e-02 5.242944342411562e-02 1.124366372585639e-16
1959 8.162499999999998e-09 4.385028853095548e-16 1.124366372588602e-02 2.810915931471505e-02 5.242944342428215e-02 1.124366372588602e-16
1960 8.166666666666664e-09 4.385028853106938e-16 1.124366372591522e-02 2.810915931478807e-02 5.242944342444870e-02 1.124366372591522e-16
1961 8.170833333333331e-09 4.385028853118361e-16 1.124366372594452e-02 2.810915931486129e-02 5.242944342460412e-02 1.124366372594452e-16
1962 8.174999999999997e-09 4.385028853129374e-16 1.124366372597276e-02 2.810915931493189e-02 5.242944342476695e-02 1.124366372597275e-16
1963 8.179166666666663e-09 4.385028853140463e-16 1.124366372600119e-02 2.810915931500297e-02 5.242944342491869e-02 1.124366372600119e-16
1964 8.183333333333331e-09 4.385028853151494e-16 1.124366372602947e-02 2.810915931507368e-02 5.242944342508522e-02 1.124366372602947e-16
1965 8.187499999999996e-09 4.385028853162406e-16 1.124366372605745e-02 2.810915931514364e-02 5.242944342525176e-02 1.124366372605745e-16
1966 8.191666666666664e-09 4.385028853172931e-16 1.124366372608444e-02 2.810915931521110e-02 5.242944342541458e-02 1.124366372608444e-16
1967 8.195833333333330e-09 4.385028853183482e-16 1.124366372611149e-02 2.810915931527873e-02 5.242944342555891e-02 1.124366372611149e-16
1968 8.199999999999997e-09 4.385028853193929e-16 1.124366372613828e-02 2.810915931534570e-02 5.242944342571065e-02 1.124366372613828e-16
1969 8.204166666666663e-09 4.385028853204297e-16 1.124366372616487e-02 2.810915931541217e-02 5.242944342586237e-02 1.124366372616487e-16
1970 8.208333333333331e-09 4.385028853214498e-16 1.124366372619102e-02 2.810915931547755e-02 5.242944342601041e-02 1.124366372619102e-16
1971 8.212499999999997e-09 4.385028853224607e-16 1.124366372621694e-02 2.810915931554236e-02 5.242944342615474e-02 1.124366372621694e-16
1972 8.216666666666664e-09 4.385028853234435e-16 1.124366372624214e-02 2.810915931560536e-02 5.242944342629906e-02 1.124366372624214e-16
1973 8.220833333333330e-09 4.385028853244343e-16 1.124366372626755e-02 2.810915931566887e-02 5.242944342644338e-02 1.124366372626755e-16
1974 8.224999999999998e-09 4.385028853254194e-16 1.124366372629280e-02 2.810915931573202e-02 5.242944342659141e-02 1.124366372629280e-16
1975 8.229166666666663e-09 4.385028853263682e-16 1.124366372631713e-02 2.810915931579284e-02 5.242944342672465e-02 1.124366372631714e-16
1976 8.233333333333331e-09 4.385028853273236e-16 1.124366372634163e-02 2.810915931585408e-02 5.242944342685787e-02 1.124366372634163e-16
1977 8.237499999999997e-09 4.385028853282684e-16 1.124366372636586e-02 2.810915931591464e-02 5.242944342699851e-02 1.124366372636586e-16
1978 8.241666666666664e-09 4.385028853291899e-16 1.124366372638948e-02 2.810915931597371e-02 5.242944342712432e-02 1.124366372638948e-16
1979 8.245833333333330e-09 4.385028853301173e-16 1.124366372641327e-02 2.810915931603317e-02 5.242944342726496e-02 1.124366372641327e-16
1980 8.249999999999998e-09 4.385028853310362e-16 1.124366372643683e-02 2.810915931609207e-02 5.242944342739449e-02 1.124366372643683e-16
1981 8.254166666666664e-09 4.385028853319448e-16 1.124366372646012e-02 2.810915931615031e-02 5.242944342752771e-02 1.124366372646012e-16
1982 8.258333333333331e-09 4.385028853328344e-16 1.124366372648293e-02 2.810915931620734e-02 5.242944342764983e-02 1.124366372648293e-16
1983 8.262499999999997e-09 4.385028853337184e-16 1.124366372650560e-02 2.810915931626401e-02 5.242944342778307e-02 1.124366372650560e-16
1984 8.266666666666665e-09 4.385028853345949e-16 1.124366372652807e-02 2.810915931632019e-02 5.242944342790518e-02 1.124366372652807e-16
1985 8.270833333333330e-09 4.385028853354502e-16 1.124366372655001e-02 2.810915931637502e-02 5.242944342802731e-02 1.124366372655001e-16
1986 8.274999999999996e-09 4.385028853362921e-16 1.124366372657159e-02 2.810915931642899e-02 5.242944342814943e-02 1.124366372657159e-16
1987 8.279166666666664e-09 4.385028853371161e-16 1.124366372659272e-02 2.810915931648180e-02 5.242944342827156e-02 1.124366372659272e-16
1988 8.283333333333330e-09 4.385028853379592e-16 1.124366372661434e-02 2.810915931653585e-02 5.242944342840850e-02 1.124366372661434e-16
1989 8.287499999999997e-09 4.385028853387749e-16 1.124366372663525e-02 2.810915931658814e-02 5.242944342851211e-02 1.124366372663525e-16
1990 8.291666666666663e-09 4.385028853395773e-16 1.124366372665583e-02 2.810915931663957e-02 5.242944342863053e-02 1.124366372665583e-16
1991 8.295833333333331e-09 4.385028853403829e-16 1.124366372667648e-02 2.810915931669121e-02 5.242944342876006e-02 1.124366372667648e-16
1992 8.299999999999997e-09 4.385028853411584e-16 1.124366372669637e-02 2.810915931674093e-02 5.242944342886738e-02 1.124366372669637e-16
1993 8.304166666666664e-09 4.385028853419454e-16 1.124366372671655e-02 2.810915931679137e-02 5.242944342897469e-02 1.124366372671655e-16
1994 8.308333333333330e-09 4.385028853427319e-16 1.124366372673672e-02 2.810915931684179e-02 5.242944342908201e-02 1.124366372673672e-16
1995 8.312499999999998e-09 4.385028853435282e-16 1.124366372675713e-02 2.810915931689284e-02 5.242944342920044e-02 1.124366372675714e-16
1996 8.316666666666663e-09 4.385028853442804e-16 1.124366372677642e-02 2.810915931694106e-02 5.242944342930406e-02 1.124366372677642e-16
1997 8.320833333333331e-09 4.385028853450222e-16 1.124366372679544e-02 2.810915931698861e-02 5.242944342940768e-02 1.124366372679544e-16
1998 8.324999999999997e-09 4.385028853457536e-16 1.124366372681419e-02 2.810915931703549e-02 5.242944342951870e-02 1.124366372681419e-16
1999 8.329166666666664e-09 4.385028853464938e-16 1.124366372683318e-02 2.810915931708294e-02 5.242944342963713e-02 1.124366372683318e-16
2000 8.333333333333330e-09 4.385028853472104e-16 1.124366372685155e-02 2.810915931712888e-02 5.242944342974074e-02 1.124366372685155e-16
2001 8.337499999999998e-09 4.385028853479293e-16 1.124366372686998e-02 2.810915931717496e-02 5.242944342984437e-02 1.124366372686998e-16
2002 8.341666666666664e-09 4.385028853486322e-16 1.124366372688801e-02 2.810915931722002e-02 5.242944342994060e-02 1.124366372688801e-16
2003 8.345833333333331e-09 4.385028853493391e-16 1.124366372690613e-02 2.810915931726533e-02 5.242944343004052e-02 1.124366372690613e-16
2004 8.349999999999997e-09 4.385028853500280e-16 1.124366372692379e-02 2.810915931730949e-02 5.242944343014042e-02 1.124366372692379e-16
2005 8.354166666666665e-09 4.385028853507162e-16 1.124366372694144e-02 2.810915931735361e-02 5.242944343025145e-02 1.124366372694144e-16
2006 8.358333333333330e-09 4.385028853513958e-16 1.124366372695887e-02 2.810915931739717e-02 5.242944343034767e-02 1.124366372695887e-16
