# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
2382 9.924999999999996e-09 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2383 9.929166666666664e-09 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2384 9.933333333333330e-09 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2385 9.937499999999997e-09 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2386 9.941666666666663e-09 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2387 9.945833333333331e-09 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2388 9.949999999999996e-09 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2389 9.954166666666664e-09 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2390 9.958333333333330e-09 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
2391 9.962499999999996e-09 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2392 9.966666666666663e-09 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
2393 9.970833333333329e-09 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
2394 9.974999999999997e-09 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2395 9.979166666666663e-09 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2396 9.983333333333330e-09 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2397 9.987499999999996e-09 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2398 9.991666666666663e-09 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2399 9.995833333333329e-09 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2400 9.999999999999997e-09 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2401 1.000416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2402 1.000833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
2403 1.001250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2404 1.001666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
2405 1.002083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
2406 1.002500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2407 1.002916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2408 1.003333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2409 1.003750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2410 1.004166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2411 1.004583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2412 1.005000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2413 1.005416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2414 1.005833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
2415 1.006250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2416 1.006666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
2417 1.007083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
2418 1.007500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2419 1.007916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2420 1.008333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2421 1.008750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2422 1.009166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2423 1.009583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2424 1.010000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2425 1.010416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2426 1.010833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
2427 1.011250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2428 1.011666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
2429 1.012083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
2430 1.012500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2431 1.012916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2432 1.013333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2433 1.013750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2434 1.014166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2435 1.014583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2436 1.015000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2437 1.015416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2438 1.015833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
2439 1.016250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2440 1.016666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
2441 1.017083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
2442 1.017500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2443 1.017916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2444 1.018333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2445 1.018750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2446 1.019166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2447 1.019583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2448 1.020000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2449 1.020416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2450 1.020833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
2451 1.021250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2452 1.021666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
2453 1.022083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
2454 1.022500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2455 1.022916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2456 1.023333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2457 1.023750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2458 1.024166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2459 1.024583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2460 1.025000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2461 1.025416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2462 1.025833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
2463 1.026250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2464 1.026666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
2465 1.027083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
2466 1.027500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2467 1.027916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2468 1.028333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2469 1.028750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2470 1.029166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2471 1.029583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2472 1.030000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2473 1.030416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2474 1.030833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
2475 1.031250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2476 1.031666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
2477 1.032083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
2478 1.032500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2479 1.032916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2480 1.033333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2481 1.033750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2482 1.034166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2483 1.034583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2484 1.035000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2485 1.035416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2486 1.035833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
2487 1.036250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2488 1.036666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
2489 1.037083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
2490 1.037500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2491 1.037916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2492 1.038333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2493 1.038750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2494 1.039166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2495 1.039583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2496 1.040000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2497 1.040416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2498 1.040833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
2499 1.041250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2500 1.041666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
2501 1.042083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
2502 1.042500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2503 1.042916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2504 1.043333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2505 1.043750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2506 1.044166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2507 1.044583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2508 1.045000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2509 1.045416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2510 1.045833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
2511 1.046250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2512 1.046666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
2513 1.047083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
2514 1.047500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2515 1.047916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2516 1.048333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2517 1.048750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2518 1.049166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2519 1.049583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2520 1.050000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2521 1.050416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2522 1.050833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
2523 1.051250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2524 1.051666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
2525 1.052083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
2526 1.052500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2527 1.052916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2528 1.053333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2529 1.053750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2530 1.054166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2531 1.054583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2532 1.055000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2533 1.055416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2534 1.055833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
2535 1.056250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2536 1.056666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
2537 1.057083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
2538 1.057500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2539 1.057916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2540 1.058333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2541 1.058750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2542 1.059166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2543 1.059583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2544 1.060000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2545 1.060416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2546 1.060833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
2547 1.061250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2548 1.061666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
2549 1.062083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
2550 1.062500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2551 1.062916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2552 1.063333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2553 1.063750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2554 1.064166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2555 1.064583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2556 1.065000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2557 1.065416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2558 1.065833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
2559 1.066250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2560 1.066666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
2561 1.067083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
2562 1.067500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2563 1.067916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2564 1.068333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2565 1.068750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2566 1.069166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2567 1.069583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2568 1.070000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2569 1.070416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2570 1.070833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
2571 1.071250000000000e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2572 1.071666666666666e-08 4.385028853370131e-17 1.124366372659008e-03 2.810915931647521e-03 5.242944342844154e-03 1.124366372659008e-16
2573 1.072083333333333e-08 4.385028853369910e-17 1.124366372658951e-03 2.810915931647378e-03 5.242944342844154e-03 1.124366372658951e-16
2574 1.072500000000000e-08 4.385028853370298e-17 1.124366372659051e-03 2.810915931647627e-03 5.242944342844154e-03 1.124366372659051e-16
2575 1.072916666666666e-08 4.385028853370094e-17 1.124366372658998e-03 2.810915931647496e-03 5.242944342844154e-03 1.124366372658998e-16
2576 1.073333333333333e-08 4.385028853370150e-17 1.124366372659013e-03 2.810915931647532e-03 5.242944342844154e-03 1.124366372659013e-16
2577 1.073750000000000e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2578 1.074166666666666e-08 4.385028853370224e-17 1.124366372659032e-03 2.810915931647580e-03 5.242944342844154e-03 1.124366372659032e-16
2579 1.074583333333333e-08 4.385028853370020e-17 1.124366372658980e-03 2.810915931647449e-03 5.242944342844154e-03 1.124366372658980e-16
2580 1.075000000000000e-08 4.385028853370205e-17 1.124366372659027e-03 2.810915931647567e-03 5.242944342844154e-03 1.124366372659027e-16
2581 1.075416666666666e-08 4.385028853369983e-17 1.124366372658970e-03 2.810915931647425e-03 5.242944342844154e-03 1.124366372658970e-16
2582 1.075833333333333e-08 4.385028853370242e-17 1.124366372659037e-03 2.810915931647592e-03 5.242944342844154e-03 1.124366372659037e-16
