# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
3282 1.367500000000000e-08 4.385028851326251e-18 1.124366372134936e-04 2.810915930337341e-04 5.242944339746620e-04 1.124366372134936e-16
3283 1.367916666666666e-08 4.385028851334946e-18 1.124366372137166e-04 2.810915930342915e-04 5.242944339746620e-04 1.124366372137166e-16
3284 1.368333333333333e-08 4.385028851332542e-18 1.124366372136549e-04 2.810915930341373e-04 5.242944339746620e-04 1.124366372136549e-16
3285 1.368750000000000e-08 4.385028851336982e-18 1.124366372137688e-04 2.810915930344220e-04 5.242944339746620e-04 1.124366372137688e-16
3286 1.369166666666666e-08 4.385028851332356e-18 1.124366372136502e-04 2.810915930341254e-04 5.242944339746620e-04 1.124366372136502e-16
3287 1.369583333333333e-08 4.385028851336057e-18 1.124366372137451e-04 2.810915930343626e-04 5.242944339746620e-04 1.124366372137451e-16
3288 1.370000000000000e-08 4.385028851335502e-18 1.124366372137308e-04 2.810915930343271e-04 5.242944339746620e-04 1.124366372137308e-16
3289 1.370416666666666e-08 4.385028851339018e-18 1.124366372138210e-04 2.810915930345525e-04 5.242944339746620e-04 1.124366372138210e-16
3290 1.370833333333333e-08 4.385028851332172e-18 1.124366372136454e-04 2.810915930341136e-04 5.242944339746620e-04 1.124366372136454e-16
3291 1.371249999999999e-08 4.385028851335687e-18 1.124366372137356e-04 2.810915930343389e-04 5.242944339746620e-04 1.124366372137356e-16
3292 1.371666666666666e-08 4.385028851335687e-18 1.124366372137356e-04 2.810915930343389e-04 5.242944339746620e-04 1.124366372137356e-16
3293 1.372083333333333e-08 4.385028851336612e-18 1.124366372137593e-04 2.810915930343983e-04 5.242944339746620e-04 1.124366372137593e-16
3294 1.372500000000000e-08 4.385028851328101e-18 1.124366372135410e-04 2.810915930338526e-04 5.242944339746620e-04 1.124366372135410e-16
3295 1.372916666666666e-08 4.385028851333652e-18 1.124366372136834e-04 2.810915930342085e-04 5.242944339746620e-04 1.124366372136834e-16
3296 1.373333333333333e-08 4.385028851334391e-18 1.124366372137024e-04 2.810915930342559e-04 5.242944339746620e-04 1.124366372137024e-16
3297 1.373749999999999e-08 4.385028851339387e-18 1.124366372138305e-04 2.810915930345762e-04 5.242944339746620e-04 1.124366372138304e-16
3298 1.374166666666666e-08 4.385028851331801e-18 1.124366372136359e-04 2.810915930340898e-04 5.242944339746620e-04 1.124366372136359e-16
3299 1.374583333333333e-08 4.385028851333836e-18 1.124366372136881e-04 2.810915930342203e-04 5.242944339746620e-04 1.124366372136881e-16
3300 1.375000000000000e-08 4.385028851338092e-18 1.124366372137972e-04 2.810915930344931e-04 5.242944339746620e-04 1.124366372137972e-16
3301 1.375416666666666e-08 4.385028851339018e-18 1.124366372138210e-04 2.810915930345525e-04 5.242944339746620e-04 1.124366372138210e-16
3302 1.375833333333333e-08 4.385028851331246e-18 1.124366372136217e-04 2.810915930340543e-04 5.242944339746620e-04 1.124366372136217e-16
3303 1.376250000000000e-08 4.385028851335502e-18 1.124366372137308e-04 2.810915930343271e-04 5.242944339746620e-04 1.124366372137308e-16
3304 1.376666666666666e-08 4.385028851333652e-18 1.124366372136834e-04 2.810915930342085e-04 5.242944339709612e-04 1.124366372136834e-16
3305 1.377083333333333e-08 4.385028851335872e-18 1.124366372137403e-04 2.810915930343508e-04 5.242944339746620e-04 1.124366372137403e-16
3306 1.377500000000000e-08 4.385028851331431e-18 1.124366372136264e-04 2.810915930340661e-04 5.242944339709612e-04 1.124366372136264e-16
3307 1.377916666666666e-08 4.385028851330691e-18 1.124366372136075e-04 2.810915930340187e-04 5.242944339746620e-04 1.124366372136075e-16
3308 1.378333333333333e-08 4.385028851333652e-18 1.124366372136834e-04 2.810915930342085e-04 5.242944339709612e-04 1.124366372136834e-16
3309 1.378750000000000e-08 4.385028851336243e-18 1.124366372137498e-04 2.810915930343746e-04 5.242944339746620e-04 1.124366372137498e-16
3310 1.379166666666666e-08 4.385028851341608e-18 1.124366372138874e-04 2.810915930347185e-04 5.242944339709612e-04 1.124366372138874e-16
3311 1.379583333333333e-08 4.385028851351786e-18 1.124366372141484e-04 2.810915930353709e-04 5.242944339746620e-04 1.124366372141484e-16
3312 1.379999999999999e-08 4.385028851348085e-18 1.124366372140535e-04 2.810915930351337e-04 5.242944339672605e-04 1.124366372140535e-16
3313 1.380416666666666e-08 4.385028851353450e-18 1.124366372141910e-04 2.810915930354776e-04 5.242944339709613e-04 1.124366372141910e-16
3314 1.380833333333333e-08 4.385028851350675e-18 1.124366372141199e-04 2.810915930352998e-04 5.242944339672605e-04 1.124366372141199e-16
3315 1.381250000000000e-08 4.385028851356966e-18 1.124366372142812e-04 2.810915930357030e-04 5.242944339709613e-04 1.124366372142812e-16
3316 1.381666666666666e-08 4.385028851354006e-18 1.124366372142053e-04 2.810915930355132e-04 5.242944339709612e-04 1.124366372142053e-16
3317 1.382083333333333e-08 4.385028851364738e-18 1.124366372144805e-04 2.810915930362012e-04 5.242944339709613e-04 1.124366372144805e-16
3318 1.382499999999999e-08 4.385028851354561e-18 1.124366372142195e-04 2.810915930355489e-04 5.242944339672606e-04 1.124366372142195e-16
3319 1.382916666666666e-08 4.385028851361038e-18 1.124366372143856e-04 2.810915930359640e-04 5.242944339746621e-04 1.124366372143856e-16
3320 1.383333333333333e-08 4.385028851355671e-18 1.124366372142480e-04 2.810915930356200e-04 5.242944339672606e-04 1.124366372142480e-16
3321 1.383750000000000e-08 4.385028851363258e-18 1.124366372144425e-04 2.810915930361063e-04 5.242944339746621e-04 1.124366372144425e-16
3322 1.384166666666666e-08 4.385028851353265e-18 1.124366372141863e-04 2.810915930354658e-04 5.242944339709613e-04 1.124366372141863e-16
3323 1.384583333333333e-08 4.385028851360113e-18 1.124366372143619e-04 2.810915930359047e-04 5.242944339783628e-04 1.124366372143619e-16
3324 1.384999999999999e-08 4.385028851354376e-18 1.124366372142148e-04 2.810915930355369e-04 5.242944339709613e-04 1.124366372142148e-16
3325 1.385416666666666e-08 4.385028851357521e-18 1.124366372142954e-04 2.810915930357385e-04 5.242944339783627e-04 1.124366372142954e-16
3326 1.385833333333333e-08 4.385028851356597e-18 1.124366372142717e-04 2.810915930356793e-04 5.242944339709613e-04 1.124366372142717e-16
3327 1.386250000000000e-08 4.385028851358447e-18 1.124366372143192e-04 2.810915930357979e-04 5.242944339783627e-04 1.124366372143191e-16
3328 1.386666666666666e-08 4.385028851354931e-18 1.124366372142290e-04 2.810915930355725e-04 5.242944339746620e-04 1.124366372142290e-16
3329 1.387083333333333e-08 4.385028851358632e-18 1.124366372143239e-04 2.810915930358098e-04 5.242944339783627e-04 1.124366372143239e-16
3330 1.387500000000000e-08 4.385028851354191e-18 1.124366372142100e-04 2.810915930355251e-04 5.242944339746620e-04 1.124366372142100e-16
3331 1.387916666666666e-08 4.385028851358817e-18 1.124366372143286e-04 2.810915930358216e-04 5.242944339783627e-04 1.124366372143286e-16
3332 1.388333333333333e-08 4.385028851357152e-18 1.124366372142860e-04 2.810915930357149e-04 5.242944339746620e-04 1.124366372142859e-16
3333 1.388749999999999e-08 4.385028851366958e-18 1.124366372145374e-04 2.810915930363435e-04 5.242944339783627e-04 1.124366372145374e-16
3334 1.389166666666666e-08 4.385028851362887e-18 1.124366372144330e-04 2.810915930360826e-04 5.242944339746620e-04 1.124366372144330e-16
3335 1.389583333333333e-08 4.385028851370289e-18 1.124366372146228e-04 2.810915930365571e-04 5.242944339783627e-04 1.124366372146228e-16
3336 1.390000000000000e-08 4.385028851368255e-18 1.124366372145706e-04 2.810915930364266e-04 5.242944339746620e-04 1.124366372145706e-16
3337 1.390416666666666e-08 4.385028851373435e-18 1.124366372147035e-04 2.810915930367587e-04 5.242944339820635e-04 1.124366372147034e-16
3338 1.390833333333333e-08 4.385028851369364e-18 1.124366372145991e-04 2.810915930364978e-04 5.242944339857642e-04 1.124366372145991e-16
3339 1.391249999999999e-08 4.385028851373250e-18 1.124366372146987e-04 2.810915930367468e-04 5.242944339857642e-04 1.124366372146987e-16
3340 1.391666666666666e-08 4.385028851373619e-18 1.124366372147082e-04 2.810915930367705e-04 5.242944339894650e-04 1.124366372147082e-16
3341 1.392083333333333e-08 4.385028851377321e-18 1.124366372148031e-04 2.810915930370078e-04 5.242944339894650e-04 1.124366372148031e-16
3342 1.392500000000000e-08 4.385028851371770e-18 1.124366372146608e-04 2.810915930366519e-04 5.242944339894650e-04 1.124366372146608e-16
3343 1.392916666666666e-08 4.385028851374175e-18 1.124366372147224e-04 2.810915930368061e-04 5.242944339894650e-04 1.124366372147224e-16
3344 1.393333333333333e-08 4.385028851376950e-18 1.124366372147936e-04 2.810915930369840e-04 5.242944339894650e-04 1.124366372147936e-16
3345 1.393749999999999e-08 4.385028851382501e-18 1.124366372149359e-04 2.810915930373399e-04 5.242944339894650e-04 1.124366372149359e-16
3346 1.394166666666666e-08 4.385028851380836e-18 1.124366372148932e-04 2.810915930372331e-04 5.242944339857642e-04 1.124366372148932e-16
3347 1.394583333333333e-08 4.385028851383426e-18 1.124366372149597e-04 2.810915930373992e-04 5.242944339894650e-04 1.124366372149597e-16
3348 1.395000000000000e-08 4.385028851382316e-18 1.124366372149312e-04 2.810915930373280e-04 5.242944339857642e-04 1.124366372149312e-16
3349 1.395416666666666e-08 4.385028851386573e-18 1.124366372150403e-04 2.810915930376008e-04 5.242944339931658e-04 1.124366372150403e-16
3350 1.395833333333333e-08 4.385028851380836e-18 1.124366372148932e-04 2.810915930372331e-04 5.242944339857642e-04 1.124366372148932e-16
3351 1.396250000000000e-08 4.385028851380836e-18 1.124366372148932e-04 2.810915930372331e-04 5.242944339857642e-04 1.124366372148932e-16
3352 1.396666666666666e-08 4.385028851376211e-18 1.124366372147746e-04 2.810915930369366e-04 5.242944339857642e-04 1.124366372147746e-16
3353 1.397083333333333e-08 4.385028851380467e-18 1.124366372148838e-04 2.810915930372094e-04 5.242944339857642e-04 1.124366372148838e-16
3354 1.397499999999999e-08 4.385028851376395e-18 1.124366372147794e-04 2.810915930369485e-04 5.242944339857642e-04 1.124366372147794e-16
3355 1.397916666666666e-08 4.385028851385832e-18 1.124366372150213e-04 2.810915930375534e-04 5.242944339857642e-04 1.124366372150214e-16
3356 1.398333333333333e-08 4.385028851385093e-18 1.124366372150024e-04 2.810915930375060e-04 5.242944339857642e-04 1.124366372150024e-16
3357 1.398750000000000e-08 4.385028851388978e-18 1.124366372151020e-04 2.810915930377550e-04 5.242944339857642e-04 1.124366372151020e-16
3358 1.399166666666666e-08 4.385028851380467e-18 1.124366372148838e-04 2.810915930372094e-04 5.242944339857642e-04 1.124366372148838e-16
3359 1.399583333333333e-08 4.385028851383612e-18 1.124366372149644e-04 2.810915930374111e-04 5.242944339857642e-04 1.124366372149644e-16
3360 1.399999999999999e-08 4.385028851383982e-18 1.124366372149739e-04 2.810915930374348e-04 5.242944339857642e-04 1.124366372149739e-16
3361 1.400416666666666e-08 4.385028851388609e-18 1.124366372150925e-04 2.810915930377314e-04 5.242944339857642e-04 1.124366372150925e-16
3362 1.400833333333333e-08 4.385028851383057e-18 1.124366372149502e-04 2.810915930373755e-04 5.242944339857642e-04 1.124366372149502e-16
3363 1.401250000000000e-08 4.385028851379911e-18 1.124366372148695e-04 2.810915930371738e-04 5.242944339857642e-04 1.124366372148695e-16
3364 1.401666666666666e-08 4.385028851383982e-18 1.124366372149739e-04 2.810915930374348e-04 5.242944339857642e-04 1.124366372149739e-16
3365 1.402083333333333e-08 4.385028851378616e-18 1.124366372148363e-04 2.810915930370908e-04 5.242944339857642e-04 1.124366372148363e-16
3366 1.402499999999999e-08 4.385028851377321e-18 1.124366372148031e-04 2.810915930370078e-04 5.242944339857642e-04 1.124366372148031e-16
3367 1.402916666666666e-08 4.385028851376395e-18 1.124366372147794e-04 2.810915930369485e-04 5.242944339894650e-04 1.124366372147794e-16
3368 1.403333333333333e-08 4.385028851377136e-18 1.124366372147984e-04 2.810915930369959e-04 5.242944339894650e-04 1.124366372147984e-16
3369 1.403750000000000e-08 4.385028851377875e-18 1.124366372148173e-04 2.810915930370433e-04 5.242944339857642e-04 1.124366372148173e-16
3370 1.404166666666666e-08 4.385028851374360e-18 1.124366372147272e-04 2.810915930368180e-04 5.242944339857642e-04 1.124366372147272e-16
3371 1.404583333333333e-08 4.385028851375656e-18 1.124366372147604e-04 2.810915930369010e-04 5.242944339857642e-04 1.124366372147604e-16
3372 1.405000000000000e-08 4.385028851376211e-18 1.124366372147746e-04 2.810915930369366e-04 5.242944339894650e-04 1.124366372147746e-16
3373 1.405416666666666e-08 4.385028851379911e-18 1.124366372148695e-04 2.810915930371738e-04 5.242944339857642e-04 1.124366372148695e-16
3374 1.405833333333333e-08 4.385028851379541e-18 1.124366372148600e-04 2.810915930371501e-04 5.242944339857642e-04 1.124366372148600e-16
3375 1.406249999999999e-08 4.385028851378985e-18 1.124366372148458e-04 2.810915930371144e-04 5.242944339857642e-04 1.124366372148458e-16
3376 1.406666666666666e-08 4.385028851380281e-18 1.124366372148790e-04 2.810915930371976e-04 5.242944339894650e-04 1.124366372148790e-16
3377 1.407083333333333e-08 4.385028851382501e-18 1.124366372149359e-04 2.810915930373399e-04 5.242944339857642e-04 1.124366372149359e-16
3378 1.407500000000000e-08 4.385028851381762e-18 1.124366372149170e-04 2.810915930372924e-04 5.242944339857642e-04 1.124366372149170e-16
3379 1.407916666666666e-08 4.385028851382872e-18 1.124366372149454e-04 2.810915930373636e-04 5.242944339857642e-04 1.124366372149454e-16
3380 1.408333333333333e-08 4.385028851383798e-18 1.124366372149692e-04 2.810915930374230e-04 5.242944339857642e-04 1.124366372149692e-16
3381 1.408749999999999e-08 4.385028851388238e-18 1.124366372150830e-04 2.810915930377076e-04 5.242944339857642e-04 1.124366372150830e-16
3382 1.409166666666666e-08 4.385028851384352e-18 1.124366372149834e-04 2.810915930374585e-04 5.242944339857642e-04 1.124366372149834e-16
3383 1.409583333333333e-08 4.385028851391568e-18 1.124366372151684e-04 2.810915930379211e-04 5.242944339857642e-04 1.124366372151684e-16
3384 1.410000000000000e-08 4.385028851392493e-18 1.124366372151921e-04 2.810915930379803e-04 5.242944339820635e-04 1.124366372151921e-16
3385 1.410416666666666e-08 4.385028851388238e-18 1.124366372150830e-04 2.810915930377076e-04 5.242944339857642e-04 1.124366372150830e-16
3386 1.410833333333333e-08 4.385028851386757e-18 1.124366372150451e-04 2.810915930376127e-04 5.242944339894648e-04 1.124366372150451e-16
3387 1.411249999999999e-08 4.385028851385462e-18 1.124366372150118e-04 2.810915930375296e-04 5.242944339820636e-04 1.124366372150118e-16
3388 1.411666666666666e-08 4.385028851390644e-18 1.124366372151447e-04 2.810915930378618e-04 5.242944339857642e-04 1.124366372151447e-16
3389 1.412083333333333e-08 4.385028851390458e-18 1.124366372151400e-04 2.810915930378499e-04 5.242944339820635e-04 1.124366372151400e-16
3390 1.412500000000000e-08 4.385028851389348e-18 1.124366372151115e-04 2.810915930377788e-04 5.242944339820635e-04 1.124366372151115e-16
3391 1.412916666666666e-08 4.385028851387127e-18 1.124366372150545e-04 2.810915930376364e-04 5.242944339783627e-04 1.124366372150545e-16
3392 1.413333333333333e-08 4.385028851387868e-18 1.124366372150735e-04 2.810915930376839e-04 5.242944339820635e-04 1.124366372150735e-16
3393 1.413750000000000e-08 4.385028851391013e-18 1.124366372151542e-04 2.810915930378855e-04 5.242944339783627e-04 1.124366372151542e-16
3394 1.414166666666666e-08 4.385028851390088e-18 1.124366372151305e-04 2.810915930378262e-04 5.242944339709613e-04 1.124366372151305e-16
3395 1.414583333333333e-08 4.385028851393604e-18 1.124366372152206e-04 2.810915930380516e-04 5.242944339746620e-04 1.124366372152206e-16
3396 1.414999999999999e-08 4.385028851391199e-18 1.124366372151589e-04 2.810915930378974e-04 5.242944339709613e-04 1.124366372151589e-16
3397 1.415416666666666e-08 4.385028851397859e-18 1.124366372153297e-04 2.810915930383244e-04 5.242944339746620e-04 1.124366372153297e-16
3398 1.415833333333333e-08 4.385028851392493e-18 1.124366372151921e-04 2.810915930379803e-04 5.242944339709613e-04 1.124366372151921e-16
3399 1.416250000000000e-08 4.385028851399155e-18 1.124366372153630e-04 2.810915930384074e-04 5.242944339746620e-04 1.124366372153630e-16
3400 1.416666666666666e-08 4.385028851396010e-18 1.124366372152823e-04 2.810915930382058e-04 5.242944339709613e-04 1.124366372152823e-16
3401 1.417083333333333e-08 4.385028851397305e-18 1.124366372153155e-04 2.810915930382888e-04 5.242944339746620e-04 1.124366372153155e-16
3402 1.417499999999999e-08 4.385028851395085e-18 1.124366372152586e-04 2.810915930381465e-04 5.242944339709613e-04 1.124366372152586e-16
3403 1.417916666666666e-08 4.385028851395824e-18 1.124366372152775e-04 2.810915930381939e-04 5.242944339783627e-04 1.124366372152775e-16
3404 1.418333333333333e-08 4.385028851393974e-18 1.124366372152301e-04 2.810915930380753e-04 5.242944339709613e-04 1.124366372152301e-16
3405 1.418750000000000e-08 4.385028851393048e-18 1.124366372152064e-04 2.810915930380160e-04 5.242944339783627e-04 1.124366372152064e-16
3406 1.419166666666666e-08 4.385028851394159e-18 1.124366372152349e-04 2.810915930380871e-04 5.242944339709613e-04 1.124366372152349e-16
3407 1.419583333333333e-08 4.385028851394344e-18 1.124366372152396e-04 2.810915930380990e-04 5.242944339783627e-04 1.124366372152396e-16
3408 1.419999999999999e-08 4.385028851393234e-18 1.124366372152111e-04 2.810915930380278e-04 5.242944339709613e-04 1.124366372152111e-16
3409 1.420416666666666e-08 4.385028851395454e-18 1.124366372152681e-04 2.810915930381702e-04 5.242944339783627e-04 1.124366372152681e-16
3410 1.420833333333333e-08 4.385028851393048e-18 1.124366372152064e-04 2.810915930380160e-04 5.242944339709613e-04 1.124366372152064e-16
3411 1.421250000000000e-08 4.385028851396194e-18 1.124366372152870e-04 2.810915930382176e-04 5.242944339783627e-04 1.124366372152870e-16
3412 1.421666666666666e-08 4.385028851387868e-18 1.124366372150735e-04 2.810915930376839e-04 5.242944339709613e-04 1.124366372150735e-16
3413 1.422083333333333e-08 4.385028851392124e-18 1.124366372151827e-04 2.810915930379567e-04 5.242944339783627e-04 1.124366372151827e-16
3414 1.422500000000000e-08 4.385028851392864e-18 1.124366372152016e-04 2.810915930380041e-04 5.242944339746620e-04 1.124366372152016e-16
3415 1.422916666666666e-08 4.385028851393974e-18 1.124366372152301e-04 2.810915930380753e-04 5.242944339783627e-04 1.124366372152301e-16
3416 1.423333333333333e-08 4.385028851390828e-18 1.124366372151494e-04 2.810915930378736e-04 5.242944339746620e-04 1.124366372151494e-16
3417 1.423749999999999e-08 4.385028851392124e-18 1.124366372151827e-04 2.810915930379567e-04 5.242944339783627e-04 1.124366372151827e-16
3418 1.424166666666666e-08 4.385028851388978e-18 1.124366372151020e-04 2.810915930377550e-04 5.242944339746620e-04 1.124366372151020e-16
3419 1.424583333333333e-08 4.385028851388052e-18 1.124366372150783e-04 2.810915930376957e-04 5.242944339783627e-04 1.124366372150783e-16
3420 1.425000000000000e-08 4.385028851386388e-18 1.124366372150356e-04 2.810915930375890e-04 5.242944339746620e-04 1.124366372150356e-16
3421 1.425416666666666e-08 4.385028851387498e-18 1.124366372150640e-04 2.810915930376601e-04 5.242944339783627e-04 1.124366372150641e-16
3422 1.425833333333333e-08 4.385028851385093e-18 1.124366372150024e-04 2.810915930375060e-04 5.242944339746620e-04 1.124366372150024e-16
3423 1.426249999999999e-08 4.385028851389163e-18 1.124366372151067e-04 2.810915930377669e-04 5.242944339783627e-04 1.124366372151067e-16
3424 1.426666666666666e-08 4.385028851384722e-18 1.124366372149929e-04 2.810915930374822e-04 5.242944339746620e-04 1.124366372149929e-16
3425 1.427083333333333e-08 4.385028851385093e-18 1.124366372150024e-04 2.810915930375060e-04 5.242944339783627e-04 1.124366372150024e-16
3426 1.427500000000000e-08 4.385028851380467e-18 1.124366372148838e-04 2.810915930372094e-04 5.242944339746620e-04 1.124366372148838e-16
3427 1.427916666666666e-08 4.385028851381762e-18 1.124366372149170e-04 2.810915930372924e-04 5.242944339783627e-04 1.124366372149170e-16
3428 1.428333333333333e-08 4.385028851380651e-18 1.124366372148885e-04 2.810915930372213e-04 5.242944339746620e-04 1.124366372148885e-16
3429 1.428749999999999e-08 4.385028851375656e-18 1.124366372147604e-04 2.810915930369010e-04 5.242944339783627e-04 1.124366372147604e-16
3430 1.429166666666666e-08 4.385028851374175e-18 1.124366372147224e-04 2.810915930368061e-04 5.242944339746620e-04 1.124366372147224e-16
3431 1.429583333333333e-08 4.385028851374730e-18 1.124366372147367e-04 2.810915930368417e-04 5.242944339783627e-04 1.124366372147367e-16
3432 1.430000000000000e-08 4.385028851373435e-18 1.124366372147035e-04 2.810915930367587e-04 5.242944339746620e-04 1.124366372147034e-16
3433 1.430416666666666e-08 4.385028851373250e-18 1.124366372146987e-04 2.810915930367468e-04 5.242944339783627e-04 1.124366372146987e-16
3434 1.430833333333333e-08 4.385028851375656e-18 1.124366372147604e-04 2.810915930369010e-04 5.242944339746620e-04 1.124366372147604e-16
3435 1.431249999999999e-08 4.385028851368255e-18 1.124366372145706e-04 2.810915930364266e-04 5.242944339783627e-04 1.124366372145706e-16
3436 1.431666666666666e-08 4.385028851375656e-18 1.124366372147604e-04 2.810915930369010e-04 5.242944339746620e-04 1.124366372147604e-16
3437 1.432083333333333e-08 4.385028851373250e-18 1.124366372146987e-04 2.810915930367468e-04 5.242944339783627e-04 1.124366372146987e-16
3438 1.432499999999999e-08 4.385028851378985e-18 1.124366372148458e-04 2.810915930371144e-04 5.242944339746620e-04 1.124366372148458e-16
3439 1.432916666666666e-08 4.385028851373805e-18 1.124366372147130e-04 2.810915930367824e-04 5.242944339783627e-04 1.124366372147130e-16
3440 1.433333333333333e-08 4.385028851379541e-18 1.124366372148600e-04 2.810915930371501e-04 5.242944339746620e-04 1.124366372148600e-16
3441 1.433750000000000e-08 4.385028851376766e-18 1.124366372147889e-04 2.810915930369722e-04 5.242944339783627e-04 1.124366372147889e-16
3442 1.434166666666666e-08 4.385028851380096e-18 1.124366372148743e-04 2.810915930371857e-04 5.242944339746620e-04 1.124366372148743e-16
3443 1.434583333333333e-08 4.385028851376581e-18 1.124366372147841e-04 2.810915930369603e-04 5.242944339783627e-04 1.124366372147841e-16
3444 1.434999999999999e-08 4.385028851378616e-18 1.124366372148363e-04 2.810915930370908e-04 5.242944339746620e-04 1.124366372148363e-16
3445 1.435416666666666e-08 4.385028851378246e-18 1.124366372148268e-04 2.810915930370671e-04 5.242944339746620e-04 1.124366372148268e-16
3446 1.435833333333333e-08 4.385028851384167e-18 1.124366372149787e-04 2.810915930374466e-04 5.242944339746620e-04 1.124366372149787e-16
3447 1.436250000000000e-08 4.385028851380651e-18 1.124366372148885e-04 2.810915930372213e-04 5.242944339746620e-04 1.124366372148885e-16
3448 1.436666666666666e-08 4.385028851377136e-18 1.124366372147984e-04 2.810915930369959e-04 5.242944339746620e-04 1.124366372147984e-16
3449 1.437083333333333e-08 4.385028851381206e-18 1.124366372149027e-04 2.810915930372569e-04 5.242944339746620e-04 1.124366372149027e-16
3450 1.437499999999999e-08 4.385028851379911e-18 1.124366372148695e-04 2.810915930371738e-04 5.242944339746620e-04 1.124366372148695e-16
3451 1.437916666666666e-08 4.385028851377691e-18 1.124366372148126e-04 2.810915930370315e-04 5.242944339746620e-04 1.124366372148126e-16
3452 1.438333333333333e-08 4.385028851376766e-18 1.124366372147889e-04 2.810915930369722e-04 5.242944339746620e-04 1.124366372147889e-16
3453 1.438750000000000e-08 4.385028851381391e-18 1.124366372149075e-04 2.810915930372687e-04 5.242944339746620e-04 1.124366372149075e-16
3454 1.439166666666666e-08 4.385028851377875e-18 1.124366372148173e-04 2.810915930370433e-04 5.242944339746620e-04 1.124366372148173e-16
3455 1.439583333333333e-08 4.385028851376766e-18 1.124366372147889e-04 2.810915930369722e-04 5.242944339746620e-04 1.124366372147889e-16
3456 1.439999999999999e-08 4.385028851374545e-18 1.124366372147319e-04 2.810915930368298e-04 5.242944339709613e-04 1.124366372147319e-16
3457 1.440416666666666e-08 4.385028851376025e-18 1.124366372147699e-04 2.810915930369248e-04 5.242944339746620e-04 1.124366372147699e-16
3458 1.440833333333333e-08 4.385028851380836e-18 1.124366372148932e-04 2.810915930372331e-04 5.242944339783627e-04 1.124366372148932e-16
3459 1.441249999999999e-08 4.385028851380836e-18 1.124366372148932e-04 2.810915930372331e-04 5.242944339746620e-04 1.124366372148932e-16
3460 1.441666666666666e-08 4.385028851374730e-18 1.124366372147367e-04 2.810915930368417e-04 5.242944339783627e-04 1.124366372147367e-16
3461 1.442083333333333e-08 4.385028851376025e-18 1.124366372147699e-04 2.810915930369248e-04 5.242944339746620e-04 1.124366372147699e-16
3462 1.442500000000000e-08 4.385028851374915e-18 1.124366372147414e-04 2.810915930368536e-04 5.242944339783627e-04 1.124366372147414e-16
3463 1.442916666666666e-08 4.385028851376766e-18 1.124366372147889e-04 2.810915930369722e-04 5.242944339783627e-04 1.124366372147889e-16
3464 1.443333333333333e-08 4.385028851374360e-18 1.124366372147272e-04 2.810915930368180e-04 5.242944339783627e-04 1.124366372147272e-16
3465 1.443749999999999e-08 4.385028851373990e-18 1.124366372147177e-04 2.810915930367943e-04 5.242944339783627e-04 1.124366372147177e-16
3466 1.444166666666666e-08 4.385028851382132e-18 1.124366372149265e-04 2.810915930373162e-04 5.242944339746620e-04 1.124366372149265e-16
3467 1.444583333333333e-08 4.385028851380836e-18 1.124366372148932e-04 2.810915930372331e-04 5.242944339783627e-04 1.124366372148932e-16
3468 1.445000000000000e-08 4.385028851382688e-18 1.124366372149407e-04 2.810915930373518e-04 5.242944339746620e-04 1.124366372149407e-16
3469 1.445416666666666e-08 4.385028851383982e-18 1.124366372149739e-04 2.810915930374348e-04 5.242944339783627e-04 1.124366372149739e-16
3470 1.445833333333333e-08 4.385028851384908e-18 1.124366372149976e-04 2.810915930374941e-04 5.242944339746620e-04 1.124366372149976e-16
3471 1.446249999999999e-08 4.385028851380651e-18 1.124366372148885e-04 2.810915930372213e-04 5.242944339746620e-04 1.124366372148885e-16
3472 1.446666666666666e-08 4.385028851383426e-18 1.124366372149597e-04 2.810915930373992e-04 5.242944339746621e-04 1.124366372149597e-16
3473 1.447083333333333e-08 4.385028851378801e-18 1.124366372148411e-04 2.810915930371027e-04 5.242944339709612e-04 1.124366372148411e-16
3474 1.447500000000000e-08 4.385028851380651e-18 1.124366372148885e-04 2.810915930372213e-04 5.242944339746620e-04 1.124366372148885e-16
3475 1.447916666666666e-08 4.385028851376950e-18 1.124366372147936e-04 2.810915930369840e-04 5.242944339709612e-04 1.124366372147936e-16
3476 1.448333333333333e-08 4.385028851385462e-18 1.124366372150118e-04 2.810915930375296e-04 5.242944339820635e-04 1.124366372150118e-16
3477 1.448749999999999e-08 4.385028851381762e-18 1.124366372149170e-04 2.810915930372924e-04 5.242944339783627e-04 1.124366372149170e-16
3478 1.449166666666666e-08 4.385028851385832e-18 1.124366372150213e-04 2.810915930375534e-04 5.242944339783627e-04 1.124366372150214e-16
3479 1.449583333333333e-08 4.385028851384167e-18 1.124366372149787e-04 2.810915930374466e-04 5.242944339783628e-04 1.124366372149787e-16
3480 1.449999999999999e-08 4.385028851390644e-18 1.124366372151447e-04 2.810915930378618e-04 5.242944339783628e-04 1.124366372151447e-16
3481 1.450416666666666e-08 4.385028851389533e-18 1.124366372151162e-04 2.810915930377906e-04 5.242944339783628e-04 1.124366372151162e-16
3482 1.450833333333333e-08 4.385028851397489e-18 1.124366372153202e-04 2.810915930383006e-04 5.242944339783628e-04 1.124366372153202e-16
