# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
29116 7.582291666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29117 7.582552083333330e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29118 7.582812499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29119 7.583072916666665e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29120 7.583333333333330e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29121 7.583593749999997e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29122 7.583854166666665e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29123 7.584114583333330e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29124 7.584374999999997e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29125 7.584635416666665e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29126 7.584895833333330e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29127 7.585156249999997e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29128 7.585416666666665e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29129 7.585677083333330e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29130 7.585937499999998e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29131 7.586197916666665e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29132 7.586458333333330e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29133 7.586718749999998e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29134 7.586979166666665e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29135 7.587239583333330e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29136 7.587499999999998e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29137 7.587760416666663e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29138 7.588020833333330e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29139 7.588281249999998e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29140 7.588541666666663e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29141 7.588802083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29142 7.589062499999998e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29143 7.589322916666663e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29144 7.589583333333331e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29145 7.589843749999998e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29146 7.590104166666663e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29147 7.590364583333331e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29148 7.590624999999998e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29149 7.590885416666663e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29150 7.591145833333331e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29151 7.591406249999998e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29152 7.591666666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29153 7.591927083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29154 7.592187499999998e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29155 7.592447916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29156 7.592708333333331e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29157 7.592968749999998e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29158 7.593229166666664e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29159 7.593489583333331e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29160 7.593749999999998e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29161 7.594010416666664e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29162 7.594270833333331e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29163 7.594531249999997e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29164 7.594791666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29165 7.595052083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29166 7.595312499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29167 7.595572916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29168 7.595833333333331e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29169 7.596093749999997e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29170 7.596354166666664e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29171 7.596614583333331e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29172 7.596874999999997e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29173 7.597135416666664e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29174 7.597395833333331e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29175 7.597656249999997e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29176 7.597916666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29177 7.598177083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29178 7.598437499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29179 7.598697916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29180 7.598958333333331e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29181 7.599218749999997e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29182 7.599479166666664e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29183 7.599739583333331e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29184 7.599999999999997e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29185 7.600260416666664e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29186 7.600520833333331e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29187 7.600781249999997e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29188 7.601041666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29189 7.601302083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29190 7.601562499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29191 7.601822916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29192 7.602083333333330e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29193 7.602343749999997e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29194 7.602604166666664e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29195 7.602864583333330e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29196 7.603124999999997e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29197 7.603385416666664e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29198 7.603645833333330e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29199 7.603906249999997e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29200 7.604166666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29201 7.604427083333330e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29202 7.604687499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29203 7.604947916666665e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29204 7.605208333333330e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29205 7.605468749999997e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29206 7.605729166666665e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29207 7.605989583333330e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29208 7.606249999999997e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29209 7.606510416666665e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29210 7.606770833333330e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29211 7.607031249999997e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29212 7.607291666666665e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29213 7.607552083333330e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29214 7.607812499999998e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29215 7.608072916666665e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29216 7.608333333333330e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29217 7.608593749999998e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29218 7.608854166666665e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29219 7.609114583333330e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29220 7.609374999999998e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29221 7.609635416666663e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29222 7.609895833333330e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29223 7.610156249999998e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29224 7.610416666666663e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29225 7.610677083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29226 7.610937499999998e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29227 7.611197916666663e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29228 7.611458333333331e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29229 7.611718749999998e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29230 7.611979166666663e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29231 7.612239583333331e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29232 7.612499999999998e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29233 7.612760416666663e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29234 7.613020833333331e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29235 7.613281249999998e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29236 7.613541666666663e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29237 7.613802083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29238 7.614062499999998e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29239 7.614322916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29240 7.614583333333331e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29241 7.614843749999998e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29242 7.615104166666664e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29243 7.615364583333331e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29244 7.615624999999998e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29245 7.615885416666664e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29246 7.616145833333331e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29247 7.616406249999998e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29248 7.616666666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29249 7.616927083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29250 7.617187499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29251 7.617447916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29252 7.617708333333331e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29253 7.617968749999997e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29254 7.618229166666664e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29255 7.618489583333331e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29256 7.618749999999997e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29257 7.619010416666664e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29258 7.619270833333331e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29259 7.619531249999997e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29260 7.619791666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29261 7.620052083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29262 7.620312499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29263 7.620572916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29264 7.620833333333331e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29265 7.621093749999997e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29266 7.621354166666664e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29267 7.621614583333331e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29268 7.621874999999997e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29269 7.622135416666664e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29270 7.622395833333331e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29271 7.622656249999997e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29272 7.622916666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29273 7.623177083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29274 7.623437499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29275 7.623697916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29276 7.623958333333330e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29277 7.624218749999997e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29278 7.624479166666664e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29279 7.624739583333330e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29280 7.624999999999997e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29281 7.625260416666664e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29282 7.625520833333330e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29283 7.625781249999997e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29284 7.626041666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29285 7.626302083333330e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29286 7.626562499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29287 7.626822916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29288 7.627083333333330e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29289 7.627343749999997e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29290 7.627604166666665e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29291 7.627864583333330e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29292 7.628124999999997e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29293 7.628385416666665e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29294 7.628645833333330e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29295 7.628906249999997e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29296 7.629166666666665e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29297 7.629427083333330e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29298 7.629687499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29299 7.629947916666665e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29300 7.630208333333330e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29301 7.630468749999998e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29302 7.630729166666665e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29303 7.630989583333330e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29304 7.631249999999998e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29305 7.631510416666663e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29306 7.631770833333330e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29307 7.632031249999998e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29308 7.632291666666663e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29309 7.632552083333330e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29310 7.632812499999998e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29311 7.633072916666663e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29312 7.633333333333331e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29313 7.633593749999998e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29314 7.633854166666663e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29315 7.634114583333331e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29316 7.634374999999998e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
